Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","1997","1997","3050","FAO TIER 1","kt","1463.277","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","1998","1998","3050","FAO TIER 1","kt","1637.647","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","1999","1999","3050","FAO TIER 1","kt","1654.2095","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2000","2000","3050","FAO TIER 1","kt","1844.559","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2001","2001","3050","FAO TIER 1","kt","1662.928","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2002","2002","3050","FAO TIER 1","kt","1979.179","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2003","2003","3050","FAO TIER 1","kt","2064.562","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2004","2004","3050","FAO TIER 1","kt","2087.3255","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2005","2005","3050","FAO TIER 1","kt","1905.9065","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2006","2006","3050","FAO TIER 1","kt","1904.078","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2007","2007","3050","FAO TIER 1","kt","1961.53","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2008","2008","3050","FAO TIER 1","kt","1869.9195","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2009","2009","3050","FAO TIER 1","kt","2028.1245","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2010","2010","3050","FAO TIER 1","kt","2231.565","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2011","2011","3050","FAO TIER 1","kt","2442.3725","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2012","2012","3050","FAO TIER 1","kt","2328.396","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2013","2013","3050","FAO TIER 1","kt","2139.9545","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2014","2014","3050","FAO TIER 1","kt","2555.554","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2015","2015","3050","FAO TIER 1","kt","2585.234","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2016","2016","3050","FAO TIER 1","kt","2389.9025","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2017","2017","3050","FAO TIER 1","kt","2937.9755","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2018","2018","3050","FAO TIER 1","kt","2705.491","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2019","2019","3050","FAO TIER 1","kt","2549.5385","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2020","2020","3050","FAO TIER 1","kt","2913.3835","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2021","2021","3050","FAO TIER 1","kt","2700.456","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","1990","1990","3050","FAO TIER 1","kt","422.4281","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","1991","1991","3050","FAO TIER 1","kt","422.4281","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","1992","1992","3050","FAO TIER 1","kt","422.4281","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","1993","1993","3050","FAO TIER 1","kt","422.4281","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","1994","1994","3050","FAO TIER 1","kt","422.4281","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","1995","1995","3050","FAO TIER 1","kt","459.605","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","1996","1996","3050","FAO TIER 1","kt","459.605","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","1997","1997","3050","FAO TIER 1","kt","459.605","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","1998","1998","3050","FAO TIER 1","kt","470.3113","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","1999","1999","3050","FAO TIER 1","kt","482.2684","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2000","2000","3050","FAO TIER 1","kt","521.9993","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2001","2001","3050","FAO TIER 1","kt","545.8409","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2002","2002","3050","FAO TIER 1","kt","557.3018","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2003","2003","3050","FAO TIER 1","kt","575.8362","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2004","2004","3050","FAO TIER 1","kt","615.4728","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2005","2005","3050","FAO TIER 1","kt","615.4728","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2006","2006","3050","FAO TIER 1","kt","615.4728","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2007","2007","3050","FAO TIER 1","kt","621.7007","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2008","2008","3050","FAO TIER 1","kt","637.4644","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2009","2009","3050","FAO TIER 1","kt","639.4024","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2010","2010","3050","FAO TIER 1","kt","653.5442","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2011","2011","3050","FAO TIER 1","kt","672.4685","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2012","2012","3050","FAO TIER 1","kt","672.4685","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2013","2013","3050","FAO TIER 1","kt","683.241","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2014","2014","3050","FAO TIER 1","kt","683.241","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2015","2015","3050","FAO TIER 1","kt","683.241","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2016","2016","3050","FAO TIER 1","kt","683.241","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2017","2017","3050","FAO TIER 1","kt","687.7038","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2018","2018","3050","FAO TIER 1","kt","687.7038","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2019","2019","3050","FAO TIER 1","kt","734.0632","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2020","2020","3050","FAO TIER 1","kt","738.5012","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2021","2021","3050","FAO TIER 1","kt","738.5012","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","1990","1990","3050","FAO TIER 1","kt","403.2156","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","1991","1991","3050","FAO TIER 1","kt","403.2156","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","1992","1992","3050","FAO TIER 1","kt","403.2156","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","1993","1993","3050","FAO TIER 1","kt","403.2156","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","1994","1994","3050","FAO TIER 1","kt","403.2156","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","1995","1995","3050","FAO TIER 1","kt","438.9085","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","1996","1996","3050","FAO TIER 1","kt","438.9085","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","1997","1997","3050","FAO TIER 1","kt","438.9085","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","1998","1998","3050","FAO TIER 1","kt","449.1113","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","1999","1999","3050","FAO TIER 1","kt","460.5914","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2000","2000","3050","FAO TIER 1","kt","498.4408","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2001","2001","3050","FAO TIER 1","kt","521.1694","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2002","2002","3050","FAO TIER 1","kt","532.1003","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2003","2003","3050","FAO TIER 1","kt","549.8662","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2004","2004","3050","FAO TIER 1","kt","587.8598","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2005","2005","3050","FAO TIER 1","kt","587.8598","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2006","2006","3050","FAO TIER 1","kt","587.8598","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2007","2007","3050","FAO TIER 1","kt","593.8227","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2008","2008","3050","FAO TIER 1","kt","608.9239","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2009","2009","3050","FAO TIER 1","kt","610.7559","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2010","2010","3050","FAO TIER 1","kt","624.3412","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2011","2011","3050","FAO TIER 1","kt","642.444","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2012","2012","3050","FAO TIER 1","kt","642.444","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2013","2013","3050","FAO TIER 1","kt","652.6865","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2014","2014","3050","FAO TIER 1","kt","652.6865","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2015","2015","3050","FAO TIER 1","kt","652.6865","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2016","2016","3050","FAO TIER 1","kt","652.6865","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2017","2017","3050","FAO TIER 1","kt","656.9638","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2018","2018","3050","FAO TIER 1","kt","656.9638","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2019","2019","3050","FAO TIER 1","kt","701.2562","E","Estimated value",""
